0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Class-1,Class-2,Class-3
11.0,40,48,1.0,41,34574.0,5.0,1.0,0,13,3,0,2,1.0,6,7,0,1,3,118972.0,0,2.0,17,3,1,1,1
6.0,24,21,1.0,28,195433.0,1.0,4.0,0,3,4,0,1,1.0,7,1,0,3,3,210355.0,0,5.0,37,2,1,0,1
,40,29,1.0,39,310525.0,,1.0,0,4,6,0,4,1.0,9,2,0,4,3,143938.0,0,1.0,36,2,0,0,1
4.0,40,35,,25,357596.0,1.0,1.0,0,4,4,0,4,1.0,9,2,4787,3,1,241998.0,0,1.0,33,8,1,1,0
5.0,50,50,1.0,25,74163.0,2.0,1.0,0,5,3,0,13,1.0,15,1,99999,1,1,132716.0,0,1.0,44,1,1,1,0
4.0,21,22,1.0,30,183151.0,1.0,2.0,0,11,5,0,4,1.0,14,2,0,3,3,61850.0,0,1.0,33,2,1,0,1
1.0,40,31,1.0,54,165278.0,4.0,1.0,0,6,3,0,2,1.0,12,4,0,1,2,108464.0,0,1.0,50,5,1,1,1
3.0,35,27,1.0,47,183739.0,2.0,,0,4,1,0,4,1.0,9,4,3464,1,1,164725.0,0,1.0,36,1,1,0,1
4.0,40,40,1.0,33,172584.0,1.0,,0,4,2,0,1,1.0,9,4,0,3,2,275446.0,0,1.0,36,1,0,1,1
4.0,50,21,1.0,25,30246.0,1.0,1.0,0,4,4,0,1,1.0,9,2,0,3,1,438139.0,0,,44,10,1,1,1
4.0,13,21,1.0,54,188503.0,1.0,1.0,0,2,2,0,4,1.0,10,4,0,3,1,204160.0,0,1.0,44,1,1,0,1
8.0,40,29,36.0,19,67001.0,1.0,1.0,2415,2,3,0,2,4.0,10,4,0,1,1,123200.0,0,1.0,58,2,0,1,0
7.0,40,23,1.0,27,103214.0,1.0,1.0,0,2,2,0,4,1.0,10,10,0,3,2,32950.0,0,1.0,54,10,1,1,1
11.0,40,48,1.0,33,124071.0,5.0,1.0,0,15,3,0,4,1.0,3,1,0,1,1,132368.0,0,1.0,24,7,1,1,1
10.0,70,48,1.0,50,117310.0,3.0,6.0,0,1,3,0,2,1.0,13,11,0,1,2,149218.0,0,1.0,30,13,1,1,0
9.0,40,52,17.0,37,263224.0,1.0,1.0,0,4,5,0,2,1.0,9,7,0,3,3,155496.0,0,1.0,20,1,1,0,1
9.0,45,43,1.0,55,109445.0,1.0,1.0,0,2,4,0,2,1.0,10,3,0,2,2,174575.0,0,1.0,54,11,1,1,1
2.0,40,41,1.0,32,91674.0,1.0,6.0,0,4,3,0,4,28.0,9,4,0,1,1,178431.0,0,,22,9,0,1,1
2.0,45,37,1.0,37,149949.0,1.0,1.0,0,4,3,0,4,1.0,9,2,0,1,3,138192.0,0,,58,2,1,1,1
6.0,40,27,1.0,36,174503.0,6.0,1.0,0,11,4,0,1,1.0,14,1,0,3,1,280618.0,0,4.0,53,14,1,1,1
5.0,45,36,1.0,37,236242.0,1.0,1.0,0,1,4,0,13,1.0,13,2,0,2,1,181322.0,0,2.0,23,2,1,0,1
2.0,40,18,1.0,52,143526.0,1.0,1.0,0,3,3,0,13,1.0,7,2,0,1,1,115443.0,0,1.0,55,1,1,1,1
10.0,70,70,1.0,26,173051.0,2.0,1.0,0,2,3,0,4,1.0,10,2,2653,1,1,139889.0,0,1.0,43,2,1,1,1
1.0,50,36,1.0,51,331569.0,1.0,1.0,0,4,3,0,4,1.0,9,4,0,1,1,107125.0,0,,21,4,1,1,1
,40,62,1.0,45,189148.0,,3.0,0,9,3,0,2,23.0,4,1,0,1,3,139391.0,0,,46,2,1,1,0
2.0,3,23,1.0,31,257555.0,1.0,1.0,0,3,2,0,4,1.0,7,4,0,3,4,199011.0,0,1.0,30,6,1,1,1
9.0,40,41,1.0,51,170276.0,6.0,6.0,0,4,3,0,7,1.0,9,2,3464,1,2,227734.0,0,2.0,34,2,1,1,1
9.0,42,26,1.0,18,169031.0,5.0,1.0,0,1,4,0,4,1.0,13,2,0,3,2,288781.0,0,1.0,34,2,1,1,1
9.0,20,24,1.0,31,133983.0,6.0,1.0,0,1,4,0,4,1.0,13,4,0,3,4,147147.0,0,3.0,52,4,0,0,1
3.0,40,51,1.0,58,202746.0,5.0,1.0,0,16,3,0,1,1.0,1,2,0,1,1,241843.0,0,1.0,19,4,1,1,1
2.0,40,39,1.0,23,255693.0,1.0,2.0,0,2,6,3781,1,1.0,10,2,0,6,1,38312.0,0,1.0,31,2,1,1,0
3.0,40,38,1.0,48,107801.0,1.0,1.0,0,4,3,0,7,1.0,9,2,0,1,3,177154.0,0,1.0,29,4,1,1,1
5.0,40,32,1.0,58,141186.0,3.0,1.0,0,4,3,0,4,1.0,9,1,0,1,1,99309.0,0,1.0,36,4,1,1,0
11.0,40,53,1.0,30,150533.0,1.0,1.0,0,4,4,0,4,1.0,9,5,0,2,3,123011.0,0,,27,2,1,1,0
,40,50,1.0,18,60409.0,,1.0,0,4,3,0,11,1.0,9,7,0,1,3,260579.0,0,,35,4,0,1,1
4.0,34,34,1.0,26,102323.0,1.0,2.0,0,10,6,0,2,1.0,8,1,0,4,3,226629.0,0,1.0,29,6,1,0,1
7.0,40,43,1.0,54,396467.0,1.0,1.0,0,3,3,0,6,1.0,7,2,0,1,3,141858.0,1719,1.0,63,2,1,1,1
6.0,50,27,1.0,34,193090.0,1.0,1.0,0,1,4,15024,2,1.0,13,3,0,3,4,704108.0,0,1.0,19,4,1,1,1
8.0,50,35,1.0,18,283314.0,1.0,1.0,0,15,3,0,2,,3,8,0,1,3,187415.0,1977,1.0,56,2,0,1,1
11.0,15,60,1.0,44,183850.0,1.0,1.0,0,9,3,0,1,1.0,4,4,0,1,3,298967.0,0,6.0,27,5,1,1,1
13.0,40,51,1.0,30,196816.0,5.0,,0,1,3,0,4,1.0,13,4,0,1,1,199688.0,0,,27,2,1,1,0
5.0,40,57,16.0,47,286166.0,1.0,1.0,0,1,3,0,4,11.0,13,2,4508,1,4,182677.0,0,5.0,73,1,0,1,1
2.0,30,33,1.0,44,365465.0,1.0,2.0,0,4,4,0,2,1.0,9,1,0,3,2,190511.0,0,1.0,17,4,1,1,1
9.0,40,45,1.0,36,51111.0,5.0,1.0,0,2,3,0,2,1.0,10,11,0,1,3,311080.0,0,2.0,31,1,1,1,0
5.0,40,41,1.0,48,44915.0,3.0,1.0,0,1,3,0,4,,13,2,0,1,1,120277.0,0,1.0,46,1,1,1,1
5.0,60,38,1.0,33,224207.0,1.0,1.0,0,1,4,0,12,1.0,13,2,6849,2,5,234298.0,0,1.0,43,1,1,1,1
9.0,60,40,1.0,59,163831.0,1.0,1.0,0,1,3,0,7,1.0,13,4,0,1,1,171305.0,0,1.0,37,4,0,1,0
4.0,40,25,1.0,44,22245.0,1.0,2.0,0,4,2,0,1,1.0,9,5,0,3,3,161027.0,0,1.0,18,3,1,1,1
2.0,60,36,1.0,46,52870.0,1.0,1.0,0,4,3,0,4,1.0,9,4,0,1,1,186531.0,0,4.0,32,4,1,1,1
6.0,50,46,1.0,39,115882.0,1.0,,1977,2,3,0,1,1.0,10,4,0,1,3,167515.0,0,1.0,44,4,1,1,0
3.0,35,29,1.0,37,205939.0,1.0,6.0,0,4,4,0,2,1.0,9,4,0,2,3,27436.0,1602,1.0,25,2,1,0,1
3.0,22,25,1.0,61,107085.0,1.0,1.0,0,4,6,0,6,1.0,9,4,0,3,3,104662.0,0,1.0,59,4,1,0,1
,30,17,1.0,35,335248.0,,5.0,0,3,2,2174,1,1.0,7,2,0,3,1,48703.0,0,1.0,26,8,1,0,1
6.0,50,50,1.0,28,42017.0,1.0,1.0,0,11,3,0,4,1.0,14,1,0,1,1,178946.0,0,1.0,42,4,1,1,0
8.0,40,23,21.0,45,110931.0,1.0,1.0,0,4,5,0,2,1.0,9,2,0,3,1,153643.0,0,3.0,59,4,0,1,1
6.0,60,55,1.0,30,198478.0,3.0,,2179,14,3,0,2,1.0,16,11,0,1,3,298449.0,0,1.0,22,6,1,1,1
4.0,38,19,12.0,20,143342.0,1.0,1.0,0,2,2,0,8,1.0,10,3,0,3,1,106273.0,0,1.0,22,2,1,0,1
2.0,40,29,1.0,21,174386.0,1.0,1.0,0,4,4,0,1,1.0,9,2,0,2,1,107812.0,0,5.0,57,2,1,1,1
7.0,40,30,1.0,24,59969.0,1.0,1.0,0,4,6,0,2,1.0,9,2,0,3,1,123397.0,0,2.0,55,2,1,0,1
9.0,40,30,1.0,24,211518.0,1.0,5.0,0,2,2,0,2,1.0,10,4,0,1,3,509364.0,0,1.0,41,15,1,1,0
7.0,26,17,1.0,67,165767.0,1.0,1.0,0,13,2,0,1,1.0,6,2,0,3,3,128617.0,0,2.0,46,15,1,1,1
5.0,46,49,1.0,57,96459.0,1.0,1.0,0,2,3,0,2,1.0,10,4,0,1,3,196360.0,0,1.0,31,4,1,1,0
4.0,35,26,1.0,57,160731.0,1.0,3.0,0,4,2,0,13,1.0,9,2,0,3,3,318644.0,0,1.0,40,2,1,1,1
4.0,25,19,1.0,37,211413.0,1.0,1.0,0,2,5,0,4,1.0,10,4,0,3,1,257750.0,2149,5.0,28,4,1,0,1
1.0,40,34,1.0,80,397962.0,1.0,1.0,0,1,3,0,4,3.0,13,4,0,1,3,345360.0,0,2.0,42,11,1,1,1
4.0,40,35,1.0,36,46746.0,1.0,1.0,0,1,2,0,5,1.0,13,5,0,3,1,148015.0,0,3.0,38,1,0,0,1
9.0,40,25,1.0,22,179016.0,4.0,2.0,0,4,2,0,5,1.0,9,1,0,3,3,144259.0,0,5.0,21,4,0,1,1
5.0,25,59,1.0,22,51973.0,2.0,5.0,0,1,3,0,4,1.0,13,4,0,1,2,165867.0,0,1.0,56,2,1,1,1
8.0,40,31,1.0,17,265434.0,1.0,1.0,0,4,3,0,5,1.0,9,8,0,1,1,179673.0,0,5.0,30,11,1,1,0
2.0,40,47,1.0,59,149640.0,1.0,1.0,0,2,3,0,3,1.0,10,3,0,1,1,106255.0,0,1.0,58,4,1,1,1
6.0,40,37,1.0,35,177087.0,1.0,1.0,0,7,6,0,4,1.0,11,11,0,2,1,155064.0,0,1.0,22,4,1,0,1
6.0,40,29,17.0,43,185885.0,1.0,1.0,0,1,4,0,2,1.0,13,4,0,3,2,206351.0,0,1.0,41,4,1,1,1
4.0,40,59,1.0,37,205309.0,4.0,1.0,0,4,1,0,4,1.0,9,1,0,1,1,23789.0,0,2.0,57,1,1,0,0
8.0,40,19,1.0,57,225904.0,1.0,2.0,0,2,4,0,4,1.0,10,4,0,3,2,243942.0,0,4.0,27,2,1,1,1
5.0,40,32,1.0,20,116632.0,1.0,1.0,0,1,4,0,2,1.0,13,2,0,3,1,94041.0,0,1.0,49,4,1,1,0
9.0,42,45,1.0,47,263773.0,4.0,1.0,0,2,6,0,4,1.0,10,4,0,2,1,45891.0,0,5.0,37,2,1,1,1
4.0,30,18,1.0,55,259226.0,1.0,1.0,0,4,4,0,7,1.0,9,2,0,3,1,181755.0,0,1.0,48,4,1,1,1
,40,29,1.0,62,338836.0,,4.0,0,4,3,0,11,25.0,9,11,2407,1,1,199116.0,1719,4.0,71,5,1,1,1
3.0,40,32,1.0,54,145762.0,1.0,1.0,0,8,3,0,2,37.0,5,2,0,1,3,100154.0,0,1.0,53,4,1,1,1
4.0,28,21,1.0,34,158118.0,1.0,1.0,1762,2,2,0,4,1.0,10,4,0,3,3,211968.0,0,1.0,20,8,1,0,1
13.0,40,73,1.0,20,278522.0,1.0,1.0,0,2,3,0,1,1.0,10,1,0,1,1,187334.0,1485,1.0,38,14,1,1,1
3.0,40,46,1.0,45,103948.0,1.0,3.0,0,4,3,0,5,1.0,9,7,0,1,1,278200.0,0,,26,4,1,1,1
8.0,40,45,1.0,29,143774.0,1.0,1.0,0,4,6,0,8,1.0,9,13,0,4,2,363087.0,0,4.0,43,4,0,0,1
7.0,40,63,1.0,26,363219.0,1.0,1.0,0,4,3,0,4,,9,1,0,1,1,225102.0,0,4.0,20,4,0,1,1
5.0,30,26,1.0,19,114994.0,1.0,1.0,0,11,4,0,7,1.0,14,4,0,3,1,158734.0,0,1.0,36,1,1,0,1
11.0,40,37,1.0,29,158352.0,6.0,1.0,0,2,6,0,4,1.0,10,4,0,5,3,272471.0,0,1.0,39,4,1,0,1
4.0,40,36,1.0,42,348960.0,1.0,1.0,1902,1,3,1831,1,1.0,13,5,0,1,2,398931.0,0,1.0,51,2,1,1,0
8.0,40,40,21.0,25,185400.0,1.0,5.0,0,4,3,0,1,1.0,9,13,0,1,3,262461.0,0,1.0,56,4,0,1,1
8.0,40,63,1.0,56,238685.0,1.0,1.0,0,4,4,0,11,1.0,9,4,2174,3,1,125954.0,0,1.0,36,9,1,1,1
5.0,12,43,1.0,36,119992.0,5.0,1.0,0,2,4,0,4,1.0,10,2,0,3,1,323627.0,0,5.0,25,1,1,0,1
3.0,30,48,1.0,37,180572.0,1.0,1.0,0,9,3,0,6,12.0,4,4,0,1,1,91251.0,0,1.0,27,1,0,1,1
5.0,40,38,1.0,38,144579.0,1.0,2.0,0,2,3,0,1,1.0,10,2,0,1,3,186359.0,0,1.0,73,4,1,1,0
8.0,40,61,,25,152066.0,1.0,1.0,0,10,6,0,7,17.0,8,3,0,5,1,101265.0,0,3.0,56,4,1,0,1
9.0,40,29,1.0,48,106306.0,1.0,6.0,0,1,4,0,3,1.0,13,8,0,3,4,251854.0,0,1.0,19,14,0,0,1
,40,56,1.0,50,209867.0,,1.0,0,4,4,0,8,1.0,9,4,3674,2,1,141076.0,0,1.0,21,1,0,0,1
4.0,40,38,1.0,41,73587.0,2.0,1.0,0,4,3,0,4,1.0,9,1,0,1,1,177907.0,0,1.0,31,4,1,1,1
10.0,45,37,1.0,27,159715.0,1.0,1.0,0,1,3,0,9,1.0,13,1,0,1,1,174308.0,0,1.0,36,10,1,1,1
8.0,40,59,1.0,52,80167.0,1.0,1.0,0,12,3,0,1,1.0,2,3,0,1,1,95283.0,0,1.0,19,2,1,1,1
13.0,40,43,1.0,18,127089.0,5.0,1.0,0,4,6,0,1,1.0,9,4,0,2,1,186995.0,0,1.0,18,11,1,0,1
5.0,45,23,1.0,50,34637.0,1.0,1.0,0,1,4,0,4,1.0,13,4,0,3,1,268145.0,0,1.0,32,1,1,0,1
11.0,40,38,1.0,19,84306.0,5.0,1.0,0,2,3,0,4,1.0,10,11,0,1,2,339442.0,0,1.0,18,2,0,1,1
4.0,35,21,20.0,35,85995.0,1.0,1.0,0,6,4,0,3,1.0,12,1,0,3,3,200318.0,0,,24,2,1,0,1
1.0,40,31,1.0,27,200593.0,6.0,1.0,0,11,4,0,2,1.0,14,4,0,3,2,193565.0,0,1.0,24,2,1,1,1
3.0,38,35,1.0,45,269068.0,1.0,1.0,0,13,6,0,1,1.0,6,6,0,3,3,340018.0,0,1.0,54,2,0,0,1
8.0,40,33,1.0,24,150519.0,1.0,3.0,0,4,3,0,13,1.0,9,2,0,1,2,183612.0,0,1.0,47,2,1,1,0
5.0,48,36,1.0,69,265786.0,2.0,1.0,0,7,4,0,1,1.0,11,6,0,4,1,151094.0,0,1.0,37,2,1,1,1
3.0,12,19,1.0,34,46442.0,6.0,1.0,0,2,4,0,3,1.0,10,3,0,3,3,282721.0,0,1.0,46,2,0,1,1
7.0,40,33,18.0,44,219718.0,1.0,1.0,0,2,5,0,3,21.0,10,11,0,3,3,223212.0,0,5.0,27,11,1,1,1
6.0,80,41,1.0,35,557853.0,1.0,1.0,0,6,4,0,1,1.0,12,4,0,2,1,242619.0,0,,51,1,1,1,1
6.0,40,58,1.0,28,116055.0,1.0,1.0,0,7,4,0,11,1.0,11,13,0,5,1,213975.0,0,1.0,35,2,1,0,1
4.0,25,24,1.0,27,47818.0,1.0,1.0,0,1,2,0,7,1.0,13,4,0,3,1,109456.0,0,1.0,22,2,1,1,1
9.0,40,43,1.0,33,181666.0,1.0,1.0,0,2,3,7688,2,1.0,10,3,0,1,1,243380.0,0,1.0,47,4,1,1,1
10.0,40,38,1.0,51,347834.0,1.0,1.0,0,1,4,0,4,1.0,13,2,0,3,3,278924.0,0,1.0,35,12,1,1,1
6.0,40,31,1.0,23,195337.0,5.0,1.0,0,1,3,0,6,1.0,13,4,0,1,1,187689.0,1602,1.0,28,9,1,1,1
7.0,40,39,1.0,54,104235.0,1.0,1.0,0,4,4,0,4,1.0,9,6,0,4,3,393480.0,0,1.0,25,2,0,1,1
2.0,33,33,1.0,41,236907.0,1.0,,0,8,3,0,9,21.0,5,3,0,1,1,233107.0,0,1.0,28,4,1,1,1
3.0,40,39,1.0,22,142717.0,1.0,1.0,0,3,2,27828,4,1.0,7,10,0,2,2,51264.0,0,6.0,19,4,1,1,1
7.0,40,18,1.0,44,714597.0,1.0,1.0,0,4,2,0,1,1.0,9,9,0,3,1,194897.0,0,1.0,62,3,0,1,1
8.0,40,24,,37,250918.0,1.0,2.0,0,4,2,0,4,1.0,9,11,0,3,1,179627.0,0,1.0,28,4,1,1,1
9.0,40,49,1.0,50,250724.0,1.0,1.0,0,6,4,0,4,1.0,12,5,4650,2,1,367037.0,0,1.0,34,2,1,0,1
1.0,40,46,1.0,33,162370.0,1.0,4.0,0,4,3,0,1,1.0,9,2,0,1,3,380162.0,0,2.0,37,11,0,1,0
5.0,99,35,1.0,57,128829.0,1.0,2.0,0,6,3,0,2,1.0,12,4,0,1,3,297574.0,0,1.0,33,4,1,1,0
5.0,50,33,1.0,41,120596.0,1.0,,0,11,2,0,4,1.0,14,2,14084,2,1,168981.0,0,1.0,41,2,1,0,0
2.0,60,35,1.0,39,138938.0,2.0,1.0,0,4,5,0,4,1.0,9,13,0,3,3,241126.0,0,2.0,55,2,1,1,1
6.0,45,53,1.0,49,142061.0,3.0,,0,5,3,0,4,1.0,15,4,15024,1,1,162381.0,0,5.0,32,14,1,1,0
9.0,40,21,1.0,21,167882.0,1.0,4.0,0,2,2,0,8,1.0,10,4,0,3,1,248512.0,0,1.0,33,13,1,0,1
13.0,40,50,1.0,22,291702.0,1.0,4.0,0,10,5,0,4,1.0,8,4,0,3,1,378581.0,1740,1.0,32,4,0,1,1
10.0,72,58,1.0,25,64874.0,2.0,3.0,0,4,3,0,9,1.0,9,14,0,1,3,234841.0,0,5.0,35,4,1,1,1
3.0,20,18,1.0,34,86150.0,1.0,1.0,0,4,2,8614,2,1.0,9,13,0,3,3,170183.0,0,1.0,17,11,1,0,1
5.0,40,30,1.0,66,207841.0,1.0,2.0,0,2,4,0,4,3.0,10,2,0,3,5,182714.0,0,1.0,46,4,1,0,1
8.0,40,48,1.0,25,59145.0,1.0,6.0,0,3,3,0,1,1.0,7,1,0,1,4,328581.0,0,3.0,38,3,0,1,1
3.0,40,18,,67,223548.0,1.0,1.0,0,4,2,0,4,1.0,9,4,0,3,1,131414.0,0,2.0,50,4,1,0,1
6.0,7,42,1.0,46,160724.0,2.0,1.0,0,14,4,0,1,,16,4,0,3,2,115323.0,0,1.0,65,4,1,1,1
2.0,40,51,1.0,29,242150.0,1.0,2.0,0,4,3,0,4,1.0,9,1,0,1,1,143822.0,0,1.0,33,1,1,1,1
5.0,40,35,1.0,51,47534.0,6.0,2.0,0,1,3,0,1,1.0,13,1,0,1,4,89040.0,0,5.0,31,4,1,1,0
6.0,35,48,1.0,38,177907.0,5.0,3.0,0,11,3,0,1,1.0,14,2,0,1,2,123075.0,0,2.0,17,2,1,1,0
5.0,48,53,1.0,30,450920.0,1.0,1.0,0,11,3,0,2,1.0,14,4,0,1,3,201127.0,0,1.0,18,1,1,1,0
5.0,45,53,1.0,41,218062.0,1.0,1.0,0,6,3,14344,2,1.0,12,2,0,1,3,337195.0,0,2.0,42,4,1,1,0
2.0,40,41,1.0,48,353881.0,1.0,1.0,0,4,3,0,4,1.0,9,4,0,1,3,230020.0,0,1.0,71,2,0,1,1
2.0,48,50,1.0,62,156089.0,1.0,1.0,0,4,3,0,7,1.0,9,4,0,1,1,129956.0,0,1.0,35,2,1,1,0
13.0,50,28,21.0,24,304246.0,6.0,1.0,0,1,3,0,11,1.0,13,2,0,1,3,89564.0,0,1.0,40,4,1,1,1
10.0,60,38,1.0,38,182863.0,2.0,1.0,0,4,6,0,1,1.0,9,2,0,6,3,36270.0,0,1.0,44,3,1,1,1
4.0,15,18,1.0,33,202937.0,1.0,1.0,0,3,2,0,4,1.0,7,4,0,3,1,205894.0,0,1.0,29,2,1,1,1
4.0,40,37,28.0,23,148903.0,1.0,2.0,2339,4,4,0,2,37.0,9,3,0,3,3,222450.0,0,1.0,38,1,1,1,1
4.0,33,18,1.0,51,142528.0,1.0,1.0,0,4,2,0,8,1.0,9,4,0,3,3,231562.0,0,1.0,30,4,1,0,1
13.0,40,41,1.0,23,143058.0,5.0,1.0,0,4,3,0,2,1.0,9,1,0,1,3,307767.0,0,1.0,65,1,1,1,1
10.0,85,40,21.0,62,214242.0,2.0,1.0,0,4,2,0,1,1.0,9,4,0,3,3,29702.0,0,1.0,34,4,1,1,1
2.0,40,44,1.0,51,120238.0,1.0,1.0,0,4,3,0,4,1.0,9,4,0,1,3,298885.0,2547,1.0,57,1,1,1,1
5.0,60,39,1.0,48,163021.0,2.0,1.0,0,4,3,99999,6,1.0,9,2,0,1,2,189922.0,0,,20,9,1,1,0
9.0,40,19,1.0,54,226084.0,1.0,,0,2,2,0,3,1.0,10,4,0,3,1,327079.0,1902,3.0,31,1,1,0,1
2.0,40,46,1.0,50,64506.0,1.0,1.0,0,1,4,0,2,1.0,13,2,0,3,1,279196.0,0,1.0,25,4,1,0,1
6.0,40,41,18.0,39,199915.0,6.0,1.0,0,11,3,0,1,1.0,14,4,0,1,3,170924.0,0,1.0,22,5,1,1,1
13.0,20,29,1.0,44,110844.0,1.0,1.0,0,4,2,0,2,1.0,9,15,0,3,1,145182.0,0,1.0,42,10,0,0,1
6.0,40,43,1.0,19,59948.0,6.0,3.0,0,7,1,15024,10,1.0,11,2,0,1,1,227910.0,1672,1.0,24,4,1,0,0
5.0,60,35,1.0,60,207415.0,3.0,1.0,0,1,3,0,6,1.0,13,13,0,1,2,182148.0,0,4.0,44,2,1,1,0
11.0,55,40,1.0,41,154668.0,1.0,2.0,0,3,3,0,11,1.0,7,1,0,1,1,239708.0,0,1.0,39,6,1,1,1
1.0,40,30,1.0,54,66297.0,1.0,1.0,0,4,6,0,2,1.0,9,1,0,3,1,272432.0,0,4.0,22,2,1,0,1
7.0,40,43,1.0,28,32627.0,1.0,2.0,0,2,3,0,4,20.0,10,2,0,1,1,215624.0,0,5.0,25,14,0,1,1
4.0,40,67,1.0,42,126569.0,3.0,1.0,2174,1,3,0,11,1.0,13,2,0,1,3,127605.0,0,5.0,35,4,1,1,0
4.0,40,20,35.0,48,350979.0,1.0,1.0,0,4,2,0,2,1.0,9,1,0,3,3,291979.0,0,6.0,52,2,1,1,1
3.0,55,23,1.0,57,176796.0,1.0,1.0,0,4,4,0,11,1.0,9,4,2977,3,2,232799.0,0,,22,4,0,0,1
4.0,50,42,1.0,39,52262.0,1.0,1.0,0,1,4,0,4,1.0,13,4,10520,3,3,54202.0,0,5.0,31,11,1,1,0
,35,68,1.0,39,180899.0,,1.0,0,4,3,0,2,1.0,9,8,0,1,2,76371.0,0,1.0,25,2,1,1,1
5.0,59,65,1.0,29,48099.0,2.0,1.0,0,4,3,0,4,1.0,9,2,0,1,2,167414.0,0,1.0,65,2,1,1,0
2.0,40,32,1.0,54,223433.0,1.0,2.0,0,1,3,0,1,1.0,13,4,0,1,1,186824.0,0,2.0,43,2,1,1,0
6.0,33,30,1.0,50,196360.0,5.0,2.0,0,1,1,0,4,1.0,13,4,0,1,1,181372.0,0,5.0,25,6,1,0,0
,40,22,1.0,39,199021.0,,3.0,0,2,2,0,4,1.0,10,1,0,3,2,153131.0,0,,51,4,1,1,1
4.0,40,41,1.0,49,47907.0,2.0,6.0,0,2,3,0,13,1.0,10,4,0,1,2,251305.0,0,3.0,21,2,1,1,1
5.0,40,47,1.0,44,203761.0,2.0,1.0,0,7,6,0,1,1.0,11,9,0,4,1,321851.0,0,1.0,33,7,1,0,1
2.0,40,65,1.0,36,96062.0,1.0,5.0,0,4,5,4064,4,2.0,9,4,0,3,3,255386.0,0,1.0,51,2,0,1,1
5.0,40,63,1.0,48,194161.0,3.0,1.0,0,4,3,0,7,1.0,9,2,0,1,1,222289.0,1579,1.0,40,7,1,1,0
8.0,20,18,1.0,31,133292.0,1.0,1.0,0,4,2,0,2,1.0,9,2,0,3,3,115815.0,0,,43,4,1,1,1
2.0,40,43,21.0,56,194638.0,1.0,1.0,0,2,3,0,10,1.0,10,4,0,1,1,156745.0,0,3.0,57,2,0,1,1
2.0,40,26,1.0,46,179415.0,5.0,1.0,0,4,2,3325,4,1.0,9,6,0,1,1,250551.0,0,1.0,64,2,0,1,1
7.0,47,28,1.0,28,318982.0,1.0,1.0,0,2,4,0,2,21.0,10,3,0,3,2,185896.0,0,1.0,26,4,0,1,1
6.0,44,25,1.0,24,127463.0,1.0,1.0,0,1,4,0,8,1.0,13,14,0,2,2,194352.0,0,1.0,49,11,1,0,1
9.0,15,45,25.0,30,167414.0,1.0,1.0,0,1,3,0,2,1.0,13,4,0,1,3,199832.0,0,1.0,51,2,1,1,1
1.0,40,38,1.0,46,234970.0,1.0,5.0,0,4,3,0,1,1.0,9,9,0,1,1,26698.0,0,5.0,34,4,1,1,1
4.0,40,48,21.0,25,188928.0,1.0,2.0,0,1,3,0,1,1.0,13,11,0,1,4,182566.0,0,1.0,25,4,0,1,0
4.0,3,57,1.0,26,243580.0,1.0,1.0,1602,9,5,0,4,1.0,4,11,0,5,5,142791.0,0,6.0,48,3,1,0,1
6.0,40,51,1.0,48,107801.0,6.0,1.0,0,7,6,0,4,1.0,11,15,0,2,2,77905.0,0,1.0,47,1,1,0,1
5.0,45,34,1.0,36,210031.0,1.0,2.0,0,13,6,0,11,1.0,6,9,0,4,1,378723.0,0,1.0,47,2,1,0,1
3.0,40,30,1.0,23,110172.0,1.0,6.0,0,4,4,0,11,23.0,9,3,0,3,6,182177.0,0,1.0,35,4,1,1,1
12.0,25,17,1.0,27,114055.0,1.0,1.0,0,3,2,0,4,1.0,7,4,0,3,1,134480.0,0,1.0,34,2,1,0,1
3.0,40,45,1.0,48,252752.0,1.0,,0,4,3,0,2,16.0,9,1,0,1,2,81132.0,0,1.0,34,2,0,1,1
7.0,48,24,1.0,26,167581.0,1.0,1.0,0,6,3,0,11,1.0,12,4,0,1,1,199698.0,0,4.0,41,2,1,1,1
10.0,40,50,1.0,35,47407.0,1.0,1.0,0,2,4,0,13,1.0,10,4,0,3,1,181139.0,0,1.0,33,16,1,1,1
2.0,40,20,21.0,24,188148.0,1.0,1.0,0,2,3,0,2,1.0,10,2,0,1,1,313817.0,0,1.0,38,10,1,1,1
7.0,40,49,1.0,28,381583.0,1.0,,1485,13,3,0,1,1.0,6,4,0,1,1,182541.0,0,1.0,66,2,1,1,0
10.0,50,35,1.0,25,197816.0,2.0,1.0,0,4,3,0,4,1.0,9,7,0,1,1,160728.0,0,,26,2,1,1,1
5.0,60,33,1.0,21,218312.0,1.0,2.0,0,2,3,0,2,1.0,10,4,0,1,3,108438.0,0,1.0,24,2,1,1,0
2.0,48,28,1.0,49,114185.0,1.0,1.0,0,13,1,0,2,32.0,6,1,0,1,1,118861.0,0,1.0,60,2,0,0,1
4.0,50,28,1.0,42,222162.0,1.0,1.0,0,2,4,0,4,1.0,10,8,0,3,1,55360.0,0,1.0,46,2,0,1,1
6.0,45,58,1.0,31,182028.0,1.0,1.0,0,7,6,0,1,1.0,11,1,0,5,3,218764.0,0,2.0,53,4,1,0,1
9.0,52,48,1.0,42,441949.0,1.0,1.0,0,12,3,0,4,25.0,2,4,0,1,2,174525.0,0,1.0,17,4,1,1,1
